Facility ID	Facility Name	Address	City	State	ZIP Code	County Name	Unweighted Normalized Clinical Outcomes Domain Score	Weighted Normalized Clinical Outcomes Domain Score	Unweighted Person and Community Engagement Domain Score	Weighted Person and Community Engagement Domain Score	Unweighted Normalized Safety Domain Score	Weighted Safety Domain Score	Unweighted Normalized Efficiency and Cost Reduction Domain Score	Weighted Efficiency and Cost Reduction Domain Score	Total Performance Score	Location
310047	SHORE MEDICAL CENTER	100 MEDICAL CENTER WAY	SOMERS POINT	NJ	8244	Atlantic	52.5	13.125	27	6.75	55	13.75	0	0	33.625	POINT (-74.592772 39.314673)
360354	"WEST CHESTER HOSPITAL, LLC"	7700 UNIVERSITY DRIVE	WEST CHESTER	OH	45069	Butler	60	15	31	7.75	20	5	0	0	27.75	POINT (-84.36717 39.35824800000001)
10113	MOBILE INFIRMARY MEDICAL CENTER	5 MOBILE INFIRMARY CIRCLE	MOBILE	AL	36652	Mobile	67.5	16.875	41	10.25	26.66666667	6.666666667	0	0	33.79166667	POINT (-88.081017 30.696443)
140189	SARAH BUSH LINCOLN HEALTH CENTER	1000 HEALTH CENTER DRIVE P O BOX 372	MATTOON	IL	61938	Coles	75	18.75	75	18.75	70	17.5	50	12.5	67.5	POINT (-88.275793 39.488543)
50007	MILLS-PENINSULA MEDICAL CENTER	1501 TROUSDALE DRIVE	BURLINGAME	CA	94010	San Mateo	82.5	20.625	29	7.25	33.33333333	8.333333333	40	10	46.20833333	POINT (-122.383356 37.594398)
110201	COLISEUM NORTHSIDE HOSPITAL	400 CHARTER BOULEVARD	MACON	GA	31210	Bibb	60	15	23	5.75	0	0	0	0	20.75	POINT (-83.694361 32.869861)
50279	HI-DESERT MEDICAL CENTER	6601 WHITE FEATHER ROAD	JOSHUA TREE	CA	92252	San Bernardino	25	6.25	45	11.25	100	25	40	10	52.5	POINT (-116.27670900000001 34.132676)
20006	MAT-SU REGIONAL MEDICAL CENTER	2500 SOUTH WOODWORTH LOOP	PALMER	AK	99645	Matanuska-Susitna	55	13.75	17	4.25	43.33333333	10.83333333	100	25	53.83333333	POINT (-149.258718 61.561217000000006)
500108	ST JOSEPH MEDICAL CENTER	1717 SOUTH J STREET	TACOMA	WA	98405	Pierce	77.5	19.375	7	1.75	40	10	20	5	36.125	POINT (-122.44875700000001 47.245469)
390030	LEHIGH VALLEY HOSPITAL-SCHUYLKILL S. JACKSON STREE	420 SOUTH JACKSON STREET	POTTSVILLE	PA	17901	Schuylkill	60	15	18	4.5	36.66666667	9.166666667	10	2.5	31.16666667	POINT (-76.188858 40.683749)
230302	HENRY FORD WEST BLOOMFIELD HOSPITAL	6777 WEST MAPLE ROAD	WEST BLOOMFIELD	MI	48322	Oakland	67.5	16.875	42	10.5	40	10	20	5	42.375	POINT (-83.409433 42.54145100000001)
320038	REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES	1901 RED ROCK DRIVE	GALLUP	NM	87301	McKinley	35	8.75	7	1.75	100	25	90	22.5	58	POINT (-108.727248 35.5075)
100121	BARTOW REGIONAL MEDICAL CENTER	2200 OSPREY BLVD	BARTOW	FL	33831	Polk	57.5	14.375	39	9.75	13.33333333	3.333333333	10	2.5	29.95833333	POINT (-81.846254 27.919146)
50047	CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS	1101 VAN NESS AVENUE	SAN FRANCISCO	CA	94109	San Francisco	65	16.25	7	1.75	21.66666667	5.416666667	30	7.5	30.91666667	POINT (-122.421544 37.786152)
110034	AU MEDICAL CENTER	1120 15TH STREET	AUGUSTA	GA	30912	Richmond	70	17.5	46	11.5	11.66666667	2.916666667	0	0	31.91666667	POINT (-81.991453 33.471029)
50315	KERN MEDICAL CENTER	1700 MOUNT VERNON AVENUE	BAKERSFIELD	CA	93306	Kern	Not Available	Not Available	24	8	25	8.333333333	0	0	16.33333333	POINT (-118.967546 35.380964)
10039	HUNTSVILLE HOSPITAL	101 SIVLEY RD	HUNTSVILLE	AL	35801	Madison	57.5	14.375	25	6.25	28.33333333	7.083333333	0	0	27.70833333	POINT (-86.581547 34.721226)
60027	FOOTHILLS HOSPITAL	4747 ARAPAHOE AVENUE	BOULDER	CO	80303	Boulder	90	22.5	21	5.25	11.66666667	2.916666667	10	2.5	33.16666667	POINT (-105.236337 40.014808)
250082	DELTA REGIONAL MEDICAL CENTER	1400 E UNION ST	GREENVILLE	MS	38704	Washington	40	10	29	7.25	68	17	0	0	34.25	POINT (-91.035243 33.409907)
490050	VIRGINIA HOSPITAL CENTER	1701 NORTH GEORGE MASON DRIVE	ARLINGTON	VA	22205	Arlington	60	15	49	12.25	40	10	30	7.5	44.75	POINT (-77.128654 38.889088)
40078	NATIONAL PARK MEDICAL CENTER	1910 MALVERN AVENUE	HOT SPRINGS	AR	71901	Garland	55	13.75	11	2.75	30	7.5	0	0	24	POINT (-93.033554 34.486239)
450389	UT HEALTH EAST TEXAS ATHENS HOSPITAL	2000 SOUTH PALESTINE ST	ATHENS	TX	75751	Henderson	25	6.25	36	9	56.66666667	14.16666667	0	0	29.41666667	POINT (-95.844022 32.171435)
330065	NIAGARA FALLS MEMORIAL MEDICAL CENTER	621 TENTH STREET	NIAGARA FALLS	NY	14302	Niagara	43.33333333	10.83333333	37	9.25	32	8	30	7.5	35.58333333	POINT (-79.050429 43.093433)
50608	DELANO REGIONAL MEDICAL CENTER	1401 GARCES HIGHWAY	DELANO	CA	93215	Kern	45	11.25	27	6.75	85	21.25	60	15	54.25	POINT (-119.238878 35.761418)
110161	NORTHSIDE HOSPITAL	"1000 JOHNSON FERRY ROAD, NE"	ATLANTA	GA	30342	Fulton	85	21.25	34	8.5	43.33333333	10.83333333	10	2.5	43.08333333	POINT (-84.354754 33.907895)
440132	HENRY COUNTY MEDICAL CENTER	301 TYSON AV	PARIS	TN	38242	Henry	62.5	15.625	42	10.5	70	17.5	10	2.5	46.125	POINT (-88.311271 36.296802)
100180	ST PETERSBURG GENERAL HOSPITAL	6500 38TH AVE N	SAINT PETERSBURG	FL	33710	Pinellas	46.66666667	11.66666667	21	5.25	43.33333333	10.83333333	0	0	27.75	POINT (-82.727297 27.806299)
100137	ADVENTHEALTH HEART OF FLORIDA	40100 HWY 27	DAVENPORT	FL	33837	Polk	67.5	16.875	26	6.5	96.66666667	24.16666667	0	0	47.54166667	POINT (-81.639954 28.180334000000002)
200019	SOUTHERN MAINE HEALTH CARE	1 MEDICAL CENTER DRIVE	BIDDEFORD	ME	4005	York	30	7.5	17	4.25	71.66666667	17.91666667	40	10	39.66666667	POINT (-70.49217400000002 43.478436)
140113	OSF HEART OF MARY MEDICAL CENTER	1400 WEST PARK AVENUE	URBANA	IL	61801	Champaign	65	16.25	33	8.25	42	10.5	0	0	35	POINT (-88.227123 40.117391)
100092	STEWARD ROCKLEDGE HOSPITAL	110 LONGWOOD AVE	ROCKLEDGE	FL	32955	Brevard	72.5	18.125	17	4.25	48.33333333	12.08333333	10	2.5	36.95833333	POINT (-80.723133 28.33454)
150015	FRANCISCAN HEALTH MICHIGAN CITY	3500 FRANCISCAN WAY	MICHIGAN CITY	IN	46360	LaPorte	67.5	16.875	22	5.5	46	11.5	0	0	33.875	
160040	MERCYONE CEDAR FALLS MEDICAL CENTER	515 COLLEGE STREET	CEDAR FALLS	IA	50613	Black Hawk	76.66666667	25.55555556	50	16.66666667	Not Available	Not Available	10	3.333333333	45.55555556	POINT (-92.455969 42.533922)
50040	LAC/OLIVE VIEW-UCLA MEDICAL CENTER	14445 OLIVE VIEW DRIVE	SYLMAR	CA	91342	Los Angeles	45	11.25	25	6.25	51.66666667	12.91666667	90	22.5	52.91666667	POINT (-118.445513 34.325912)
360017	GRANT MEDICAL CENTER	111 SOUTH GRANT AVENUE	COLUMBUS	OH	43215	Franklin	45	11.25	18	4.5	15	3.75	10	2.5	22	POINT (-82.990621 39.960866)
670106	HCA HOUSTON HEALTHCARE PEARLAND	11100 SHADOW CREEK PARKWAY	PEARLAND	TX	77584	Brazoria	25	8.333333333	40	13.33333333	Not Available	Not Available	10	3.333333333	25	POINT (-95.391911 29.579994)
50775	TEMECULA VALLEY HOSPITAL	31700 TEMECULA PKWY	TEMECULA	CA	92592	Riverside	82.5	20.625	27	6.75	46	11.5	30	7.5	46.375	POINT (-117.10574400000002 33.47929)
170068	SOUTHWEST MEDICAL CENTER	315 WEST 15TH STREET	LIBERAL	KS	67901	Seward	46.66666667	11.66666667	27	6.75	70	17.5	0	0	35.91666667	POINT (-100.926569 37.054216)
110042	WELLSTAR PAULDING HOSPITAL	2518 JIMMY LEE SMITH PARKWAY	HIRAM	GA	30141	Paulding	55	13.75	26	6.5	28	7	50	12.5	39.75	POINT (-84.782727 33.902429)
50071	KAISER FOUNDATION HOSPITAL-SANTA CLARA	700 LAWRENCE EXPRESSWAY	SANTA CLARA	CA	95051	Santa Clara	Not Available	Not Available	23	7.666666667	36.66666667	12.22222222	70	23.33333333	43.22222222	POINT (-121.995767 37.335456)
360211	TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST	380 SUMMIT AVENUE	STEUBENVILLE	OH	43952	Jefferson	75	18.75	19	4.75	43.33333333	10.83333333	20	5	39.33333333	POINT (-80.625103 40.356224)
50737	GARFIELD MEDICAL CENTER	525 N GARFIELD AVE	MONTEREY PARK	CA	91754	Los Angeles	93.33333333	23.33333333	47	11.75	40	10	0	0	45.08333333	POINT (-118.122906 34.067864)
390066	GOOD SAMARITAN HOSPITAL	FOURTH AND WALNUT STREETS	LEBANON	PA	17042	Lebanon	67.5	16.875	29	7.25	44	11	0	0	35.125	POINT (-77.128598 40.146353)
440030	MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION	908 W 4TH NORTH ST	MORRISTOWN	TN	37814	Hamblen	70	17.5	31	7.75	100	25	0	0	50.25	POINT (-83.304345 36.211948)
110153	PERRY HOSPITAL	1120 MORNINGSIDE DR	PERRY	GA	31069	Houston	70	23.33333333	41	13.66666667	Not Available	Not Available	30	10	47	POINT (-83.711227 32.459475)
360121	COMMUNITY HOSPITALS AND WELLNESS CENTERS	433 WEST HIGH STREET	BRYAN	OH	43506	Williams	42.5	10.625	71	17.75	46.66666667	11.66666667	0	0	40.04166667	POINT (-84.556824 41.47461)
10055	FLOWERS HOSPITAL	4370 WEST MAIN STREET	DOTHAN	AL	36305	Houston	15	3.75	35	8.75	86.66666667	21.66666667	0	0	34.16666667	POINT (-85.457937 31.235991)
330024	MOUNT SINAI HOSPITAL	ONE GUSTAVE L LEVY PLACE	NEW YORK	NY	10029	New York	80	20	13	3.25	31.66666667	7.916666667	0	0	31.16666667	
340114	REX HOSPITAL	4420 LAKE BOONE TRAIL	RALEIGH	NC	27607	Wake	87.5	21.875	58	14.5	35	8.75	40	10	55.125	POINT (-78.705032 35.815458)
250138	MERIT HEALTH RIVER OAKS	1030 RIVER OAKS DRIVE	FLOWOOD	MS	39232	Rankin	40	10	24	6	35	8.75	10	2.5	27.25	POINT (-90.106447 32.32614)
10108	PRATTVILLE BAPTIST HOSPITAL	124 S MEMORIAL DR	PRATTVILLE	AL	36067	Autauga	86.66666667	21.66666667	55	13.75	55	13.75	10	2.5	51.66666667	POINT (-86.450936 32.464423)
140162	ST JOSEPH MEDICAL CENTER	2200 E WASHINGTON	BLOOMINGTON	IL	61701	McLean	67.5	16.875	33	8.25	40	10	50	12.5	47.625	POINT (-88.955385 40.480118)
190099	AVOYELLES HOSPITAL	4231 HIGHWAY 1192	MARKSVILLE	LA	71351	Avoyelles	45	15	29	9.666666667	Not Available	Not Available	0	0	24.66666667	POINT (-92.064433 31.143127)
490052	RIVERSIDE REGIONAL MEDICAL CENTER	500 J CLYDE MORRIS BLVD	NEWPORT NEWS	VA	23601	Newport News City	42.5	10.625	12	3	33.33333333	8.333333333	0	0	21.95833333	POINT (-76.4854 37.06389)
520059	AURORA MEDICAL CENTER BURLINGTON	252 MCHENRY ST	BURLINGTON	WI	53105	Racine	52.5	13.125	35	8.75	80	20	20	5	46.875	POINT (-88.282648 42.673515)
420086	PRISMA HEALTH BAPTIST	1330 TAYLOR AT MARION ST	COLUMBIA	SC	29220	Richland	50	12.5	26	6.5	21.66666667	5.416666667	10	2.5	26.91666667	POINT (-81.033748 34.007227)
130028	PORTNEUF MEDICAL CENTER	777 HOSPITAL WAY	POCATELLO	ID	83201	Bannock	52.5	13.125	32	8	43.33333333	10.83333333	20	5	36.95833333	POINT (-112.4189 42.872621)
330043	SOUTHSIDE HOSPITAL	301 EAST MAIN STREET	BAY SHORE	NY	11706	Suffolk	62.5	15.625	16	4	31.66666667	7.916666667	0	0	27.54166667	POINT (-73.240889 40.724858)
460058	RIVERTON HOSPITAL	3741 WEST 12600 SOUTH	RIVERTON	UT	84065	Salt Lake	73.33333333	18.33333333	41	10.25	43.33333333	10.83333333	20	5	44.41666667	POINT (-111.979725 40.522238)
450565	PALO PINTO GENERAL HOSPITAL	400 SOUTHWEST 25 AVE	MINERAL WELLS	TX	76067	Palo Pinto	25	6.25	27	6.75	50	12.5	0	0	25.5	POINT (-98.145406 32.799552)
50292	RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER	26520 CACTUS AVENUE	MORENO VALLEY	CA	92555	Riverside	36.66666667	9.166666667	16	4	38.33333333	9.583333333	10	2.5	25.25	POINT (-117.19582400000002 33.910054)
340027	UNC LENOIR HEALTH CARE	100 AIRPORT RD	KINSTON	NC	28501	Lenoir	22.5	5.625	42	10.5	23.33333333	5.833333333	40	10	31.95833333	POINT (-77.581407 35.290955)
330125	ROCHESTER GENERAL HOSPITAL	1425 PORTLAND AVENUE	ROCHESTER	NY	14621	Monroe	82.5	20.625	11	2.75	26.66666667	6.666666667	40	10	40.04166667	POINT (-77.584424 43.192542)
360360	SOIN MEDICAL CENTER	3535 PENTAGON PARK BLVD	BEAVER CREEK	OH	45431	Greene	30	7.5	44	11	53.33333333	13.33333333	0	0	31.83333333	POINT (-84.06271000000001 39.771947)
520098	UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY	600 HIGHLAND AVENUE	MADISON	WI	53792	Dane	70	17.5	38	9.5	32	8	10	2.5	37.5	POINT (-89.42906300000001 43.077218)
390001	GEISINGER-COMMUNITY MEDICAL CENTER	1822 MULBERRY STREET	SCRANTON	PA	18510	Lackawanna	50	12.5	39	9.75	20	5	20	5	32.25	POINT (-75.64589 41.400717)
490033	WARREN MEMORIAL HOSPITAL	1000 NORTH SHENANDOAH AVE	FRONT ROYAL	VA	22630	Warren	40	13.33333333	24	8	Not Available	Not Available	80	26.66666667	48	POINT (-78.19893 38.930415)
500003	SKAGIT VALLEY HOSPITAL	1415 KINCAID STREET	MOUNT VERNON	WA	98274	Skagit	45	11.25	19	4.75	36.66666667	9.166666667	40	10	35.16666667	POINT (-122.32433500000002 48.417422)
250128	PANOLA MEDICAL CENTER	303 MEDICAL CENTER DRIVE	BATESVILLE	MS	38606	Panola	40	10	52	13	100	25	20	5	53	POINT (-89.916488 34.306319)
110198	WELLSTAR NORTH FULTON HOSPITAL	3000 HOSPITAL BOULEVARD	ROSWELL	GA	30076	Fulton	50	12.5	10	2.5	18	4.5	30	7.5	27	POINT (-84.322477 34.062989)
140242	CENTRAL DUPAGE HOSPITAL	25 NORTH WINFIELD ROAD	WINFIELD	IL	60190	DuPage	87.5	21.875	46	11.5	43.33333333	10.83333333	10	2.5	46.70833333	POINT (-88.158095 41.873765)
140120	PEKIN MEMORIAL HOSPITAL	600 SOUTH 13TH STREET	PEKIN	IL	61554	Tazewell	82.5	20.625	15	3.75	0	0	50	12.5	36.875	POINT (-89.633191 40.563142)
100126	PALMS OF PASADENA HOSPITAL	1501 PASADENA AVE S	SAINT PETERSBURG	FL	33707	Pinellas	57.5	14.375	32	8	34	8.5	0	0	30.875	POINT (-82.738176 27.753517)
110087	NORTHSIDE HOSPITAL GWINNETT	1000 MEDICAL CENTER BOULEVARD	LAWRENCEVILLE	GA	30045	Gwinnett	65	16.25	18	4.5	40	10	20	5	35.75	POINT (-84.013012 33.966455)
100128	TAMPA GENERAL HOSPITAL	1 TAMPA GENERAL CIR	TAMPA	FL	33606	Hillsborough	82.5	20.625	39	9.75	25	6.25	0	0	36.625	POINT (-82.459128 27.937272)
50301	ADVENTIST HEALTH UKIAH VALLEY	275 HOSPITAL DRIVE	UKIAH	CA	95482	Mendocino	37.5	9.375	25	6.25	66.66666667	16.66666667	70	17.5	49.79166667	POINT (-123.20380000000002 39.153019)
310024	ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY	865 STONE ST	RAHWAY	NJ	7065	Union	42.5	10.625	23	5.75	63.33333333	15.83333333	0	0	32.20833333	POINT (-74.291688 40.612237)
150158	IU HEALTH WEST HOSPITAL	1111 N RONALD REAGAN PKWY	AVON	IN	46123	Hendricks	87.5	21.875	32	8	55	13.75	30	7.5	51.125	POINT (-86.343731 39.782568)
260024	TEXAS COUNTY MEMORIAL HOSPITAL	1333 SAM HOUSTON BOULEVARD	HOUSTON	MO	65483	Texas	20	5	35	8.75	20	5	70	17.5	36.25	POINT (-91.959559 37.315756)
10158	RUSSELLVILLE HOSPITAL	15155 HIGHWAY 43	RUSSELLVILLE	AL	35653	Franklin	70	23.33333333	48	16	Not Available	Not Available	0	0	39.33333333	POINT (-87.71758500000001 34.511165)
30130	BANNER IRONWOOD MEDICAL CENTER	37000 NORTH GANTZEL ROAD	QUEEN CREEK	AZ	85140	Pinal	43.33333333	10.83333333	56	14	100	25	60	15	64.83333333	POINT (-111.563447 33.214839)
340132	MARIA PARHAM MEDICAL CENTER	PO BOX 59	HENDERSON	NC	27536	Vance	63.33333333	15.83333333	22	5.5	55	13.75	30	7.5	42.58333333	
330231	QUEENS HOSPITAL CENTER	82-68 164TH STREET	JAMAICA	NY	11432	Queens	43.33333333	10.83333333	19	4.75	15	3.75	90	22.5	41.83333333	POINT (-73.803431 40.71698)
450604	HILL COUNTRY MEMORIAL HOSPITAL INC	1020 SOUTH STATE HIGHWAY 16	FREDERICKSBURG	TX	78624	Gillespie	53.33333333	13.33333333	87	21.75	53.33333333	13.33333333	10	2.5	50.91666667	POINT (-98.880491 30.262187000000004)
670060	BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE	231 SOUTH COLLINS ROAD	SUNNYVALE	TX	75182	Dallas	60	15	23	5.75	90	22.5	0	0	43.25	POINT (-96.567178 32.77834)
370114	"ST JOHN MEDICAL CENTER, INC"	1923 SOUTH UTICA AVENUE	TULSA	OK	74104	Tulsa	43.33333333	10.83333333	21	5.25	33.33333333	8.333333333	0	0	24.41666667	POINT (-95.967243 36.13492800000001)
310003	PALISADES MEDICAL CENTER	7600 RIVER RD	NORTH BERGEN	NJ	7047	Hudson	82.5	20.625	25	6.25	28	7	10	2.5	36.375	POINT (-73.995765 40.794166)
190098	OCHSNER LSU HEALTH SHREVEPORT	1541 KINGS HIGHWAY	SHREVEPORT	LA	71103	Caddo	46.66666667	11.66666667	12	3	33.33333333	8.333333333	0	0	23	POINT (-93.76159 32.481791)
50281	ALHAMBRA HOSPITAL MEDICAL CENTER	100 S RAYMOND AVE	ALHAMBRA	CA	91801	Los Angeles	90	22.5	34	8.5	67.5	16.875	20	5	52.875	POINT (-118.145017 34.09015600000001)
50099	SAN ANTONIO REGIONAL HOSPITAL	999 SAN BERNARDINO ROAD	UPLAND	CA	91786	San Bernardino	87.5	21.875	22	5.5	6.666666667	1.666666667	0	0	29.04166667	POINT (-117.636862 34.101079)
530006	SHERIDAN MEMORIAL HOSPITAL	1401 W 5TH ST	SHERIDAN	WY	82801	Sheridan	57.5	14.375	44	11	93.33333333	23.33333333	70	17.5	66.20833333	POINT (-106.97557 44.807425)
230096	STURGIS HOSPITAL	916 MYRTLE AVE	STURGIS	MI	49091	Saint Joseph	43.33333333	14.44444444	40	13.33333333	Not Available	Not Available	30	10	37.77777778	POINT (-85.407308 41.794193)
230022	PROMEDICA COLDWATER REGIONAL HOSPITAL	274 E CHICAGO ST	COLDWATER	MI	49036	Branch	63.33333333	15.83333333	32	8	27.5	6.875	50	12.5	43.20833333	POINT (-84.99058500000001 41.938969)
100063	MORTON PLANT NORTH BAY HOSPITAL	6600 MADISON ST	NEW PORT RICHEY	FL	34652	Pasco	75	18.75	28	7	54	13.5	0	0	39.25	POINT (-82.715478 28.253933)
290007	UNIVERSITY MEDICAL CENTER	1800 W CHARLESTON BLVD	LAS VEGAS	NV	89102	Clark	55	13.75	16	4	30	7.5	0	0	25.25	POINT (-115.16594500000001 36.158941)
50228	ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR	1001 POTRERO AVENUE	SAN FRANCISCO	CA	94110	San Francisco	50	12.5	29	7.25	30	7.5	20	5	32.25	POINT (-122.40660800000002 37.756171)
390270	GEISINGER WYOMING VALLEY MEDICAL CENTER	1000 EAST MOUNTAIN BOULEVARD	WILKES BARRE	PA	18711	Luzerne	82.5	20.625	20	5	33.33333333	8.333333333	40	10	43.95833333	POINT (-75.811717 41.256997)
10065	RUSSELL MEDICAL CENTER	3316 HIGHWAY 280	ALEXANDER CITY	AL	35010	Tallapoosa	52.5	13.125	53	13.25	33.33333333	8.333333333	30	7.5	42.20833333	POINT (-85.968394 32.93103)
50757	ALVARADO HOSPITAL MEDICAL CENTER	6655 ALVARADO ROAD	SAN DIEGO	CA	92120	San Diego	77.5	19.375	27	6.75	30	7.5	0	0	33.625	POINT (-117.056602 32.777136)
100267	ENGLEWOOD COMMUNITY HOSPITAL	700 MEDICAL BLVD	ENGLEWOOD	FL	34223	Sarasota	57.5	14.375	33	8.25	55	13.75	10	2.5	38.875	POINT (-82.327951 26.949009)
260097	WESTERN MISSOURI MEDICAL CENTER	403 BURKARTH ROAD	WARRENSBURG	MO	64093	Johnson	76.66666667	19.16666667	43	10.75	40	10	40	10	49.91666667	POINT (-93.72370100000002 38.766474)
420020	TIDELANDS HEALTH	606 BLACK RIVER RD DRAWER 1718	GEORGETOWN	SC	29440	Georgetown	52.5	13.125	14	3.5	56.66666667	14.16666667	50	12.5	43.29166667	POINT (-79.285344 33.379078)
30002	BANNER - UNIVERSITY MEDICAL CENTER PHOENIX	1111 EAST MCDOWELL ROAD	PHOENIX	AZ	85006	Maricopa	57.5	14.375	23	5.75	36.66666667	9.166666667	10	2.5	31.79166667	POINT (-112.058127 33.465724)
50690	KAISER FOUNDATION HOSPITAL-SANTA ROSA	401 BICENTENNIAL WAY	SANTA ROSA	CA	95403	Sonoma	Not Available	Not Available	23	7.666666667	51.66666667	17.22222222	100	33.33333333	58.22222222	POINT (-122.72431599999999 38.470217)
190176	TULANE MEDICAL CENTER	1415 TULANE AVE	NEW ORLEANS	LA	70112	Orleans	75	18.75	30	7.5	30	7.5	0	0	33.75	POINT (-90.076121 29.955263)
290054	CENTENNIAL HILLS HOSPITAL MEDICAL CENTER	6900 N DURANGO DR	LAS VEGAS	NV	89149	Clark	60	15	13	3.25	23.33333333	5.833333333	0	0	24.08333333	POINT (-115.28773000000001 36.286014)
10033	UNIVERSITY OF ALABAMA HOSPITAL	619 SOUTH 19TH STREET	BIRMINGHAM	AL	35233	Jefferson	82.5	20.625	37	9.25	51.66666667	12.91666667	10	2.5	45.29166667	POINT (-86.80192200000002 33.506129)
420101	COASTAL CAROLINA HOSPITAL	1000 MEDICAL CENTER DRIVE	HARDEEVILLE	SC	29927	Jasper	53.33333333	13.33333333	20	5	75	18.75	0	0	37.08333333	POINT (-81.055429 32.314817000000005)
340116	FRYE REGIONAL MEDICAL CENTER	420 N CENTER ST	HICKORY	NC	28601	Catawba	45	11.25	20	5	28.33333333	7.083333333	20	5	28.33333333	POINT (-81.337778 35.737175)
330169	MOUNT SINAI BETH ISRAEL	FIRST AVENUE AT 16TH STREET	NEW YORK	NY	10003	New York	92.5	23.125	18	4.5	34	8.5	0	0	36.125	POINT (-73.9816 40.732665)
60028	SAINT JOSEPH HOSPITAL	1375 E 19TH AVE	DENVER	CO	80218	Denver	65	16.25	62	15.5	46.66666667	11.66666667	30	7.5	50.91666667	POINT (-104.972135 39.745722)
150084	ST VINCENT HOSPITAL & HEALTH SERVICES	2001 W 86TH ST	INDIANAPOLIS	IN	46260	Marion	52.5	13.125	23	5.75	50	12.5	0	0	31.375	POINT (-86.196008 39.911996)
50641	EAST LOS ANGELES DOCTORS HOSPITAL	4060 WHITTIER BLVD	LOS ANGELES	CA	90023	Los Angeles	86.66666667	21.66666667	23	5.75	30	7.5	0	0	34.91666667	POINT (-118.184285 34.02393)
10139	BROOKWOOD BAPTIST MEDICAL CENTER	2010 BROOKWOOD MEDICAL CENTER DRIVE	BIRMINGHAM	AL	35209	Jefferson	65	16.25	38	9.5	41.66666667	10.41666667	0	0	36.16666667	POINT (-86.77685 33.46291)
440015	UNIVERSITY OF TN MEDICAL CENTER (THE)	1924 ALCOA HIGHWAY	KNOXVILLE	TN	37920	Knox	62.5	15.625	25	6.25	28.33333333	7.083333333	20	5	33.95833333	POINT (-83.946678 35.93826)
100118	ADVENTHEALTH PALM COAST	60 MEMORIAL MEDICAL PKWY	PALM COAST	FL	32164	Flagler	37.5	9.375	27	6.75	60	15	10	2.5	33.625	POINT (-81.190089 29.478987)
390032	ALLEGHENY VALLEY HOSPITAL	1301 CARLISLE ST	NATRONA	PA	15065	Allegheny	80	20	20	5	23.33333333	5.833333333	0	0	30.83333333	POINT (-79.737106 40.617378)
450108	CONNALLY MEMORIAL MEDICAL CENTER	499 10TH STREET	FLORESVILLE	TX	78114	Wilson	60	20	50	16.66666667	Not Available	Not Available	20	6.666666667	43.33333333	POINT (-98.173205 29.159429)
330239	UPMC CHAUTAUQUA AT WCA	207 FOOTE AVENUE	JAMESTOWN	NY	14701	Chautauqua	36.66666667	9.166666667	11	2.75	10	2.5	20	5	19.41666667	POINT (-79.23295 42.091237)
50373	LAC+USC MEDICAL CENTER	"1200 N STATE ST, ROOM C2K100"	LOS ANGELES	CA	90033	Los Angeles	43.33333333	10.83333333	19	4.75	38.33333333	9.583333333	20	5	30.16666667	POINT (-118.210308 34.059872)
450024	UNIVERSITY MEDICAL CENTER OF EL PASO	4815 ALAMEDA AVE	EL PASO	TX	79905	El Paso	50	12.5	21	5.25	48.33333333	12.08333333	0	0	29.83333333	POINT (-106.436022 31.771291000000005)
230142	BEAUMONT HOSPITAL - WAYNE	33155 ANNAPOLIS AVE	WAYNE	MI	48184	Wayne	70	17.5	14	3.5	31.66666667	7.916666667	0	0	28.91666667	POINT (-83.365625 42.274275)
450056	ASCENSION SETON MEDICAL CENTER AUSTIN	1201 W 38TH ST	AUSTIN	TX	78705	Travis	65	16.25	23	5.75	15	3.75	0	0	25.75	POINT (-97.745218 30.306154)
250072	MERIT HEALTH CENTRAL	1850 CHADWICK DR	JACKSON	MS	39204	Hinds	42.5	10.625	20	5	26.66666667	6.666666667	0	0	22.29166667	POINT (-90.255755 32.286929)
240022	SANFORD WORTHINGTON MEDICAL CENTER	1018 SIXTH AVENUE PO BOX 997	WORTHINGTON	MN	56187	Nobles	30	7.5	29	7.25	100	25	100	25	64.75	POINT (-95.599179 43.621858)
100211	ADVENTHEALTH DADE CITY	13100 FT KING RD	DADE CITY	FL	33525	Pasco	60	15	11	2.75	75	18.75	0	0	36.5	POINT (-82.201685 28.348587)
140030	SHERMAN HOSPITAL	1425 NORTH RANDALL ROAD	ELGIN	IL	60123	Kane	90	22.5	34	8.5	53.33333333	13.33333333	0	0	44.33333333	POINT (-88.331468 42.070221)
40067	MAGNOLIA HOSPITAL	101 HOSPITAL DRIVE	MAGNOLIA	AR	71754	Columbia	40	10	42	10.5	50	12.5	20	5	38	POINT (-93.240071 33.275123)
